data1
-2.961031513096202292e+129,3.080777637943038805e+129
-1.900855617770234543e+130,1.979806932377081443e+130
-1.218885102980232271e+131,1.270811336940066128e+131
-7.807215077120093444e+131,8.147937027379723204e+131
-4.995294027385596434e+132,5.218368800286825620e+132
-3.192779515617053231e+133,3.338521508302706229e+133
-2.038594349425150485e+134,2.133621087874338151e+134
-1.300341502935293843e+135,1.362182060369985839e+135
-8.286270756020104584e+135,8.687972740749792827e+135
-5.275285228654969469e+136,5.535763463134721336e+136
-3.355271245124376516e+137,3.523890532741519580e+137
-2.132129684928871341e+138,2.241108158648155162e+138
-1.353670718075198345e+139,1.423994014769030540e+139
-8.586867341250073553e+139,9.039982264145934791e+139
-5.442361320675825110e+140,5.733897308335514789e+140
-3.446507505935899644e+141,3.633822789497397459e+141
-2.180812952519672746e+142,2.301004171520258129e+142
-1.378836568674183985e+143,1.455857858909344898e+143
-8.711039391512399152e+143,9.203993275706319894e+143
-5.499172890169224562e+144,5.814293755051260307e+144
-3.468982984911291574e+145,3.670188721512941725e+145
-2.186710786065740415e+146,2.315035997871682523e+146
-1.377436824434757866e+147,1.459190511402408667e+147
-8.670612691646730707e+147,9.190897303909600722e+147
-5.454212403284134916e+148,5.784982885059840330e+148
-3.428662164301348141e+149,3.638738846190987430e+149
-2.153940917953983969e+150,2.287233781377196843e+150
-1.352275591524506584e+151,1.436769603863389939e+151
-8.484469433878732879e+151,9.019583630741779269e+151
-5.320075535226446608e+152,5.658669752984122097e+152
-3.333879949152802481e+153,3.547940029354464860e+153
-2.087980510197146114e+154,2.223195560613129182e+154
-1.306930169680588574e+155,1.392271085779076564e+155
-8.175847550527777904e+155,8.714045212437870131e+155
-5.111784208086821300e+156,5.450930843418990137e+156
-3.194304438380210588e+157,3.407856138724547635e+157
-1.995027014130599282e+158,2.129395263359946737e+158
-1.245358637525915973e+159,1.329843007050738930e+159
-7.769939854973132661e+159,8.300762997051823851e+159
-4.845322749190638951e+160,5.178614459184690286e+160
-3.020047414980203170e+161,3.229173161234793508e+161
-1.881459467070987197e+162,2.012590572188089529e+162
-1.171574694779069952e+163,1.253747066528450076e+163
-7.291938002681441936e+163,7.806543282679776679e+163
-4.536465202574081654e+164,4.858540327069633956e+164
-2.820963727345543503e+165,3.022419941214982060e+165
-1.753421397541580299e+166,1.879357573882502886e+166
-1.089400268560876509e+167,1.168081711251156464e+167
-6.765570734537187210e+167,7.256876144806132939e+167
-4.199915111394626149e+168,4.506530164883184360e+168
-2.606147229849090646e+169,2.797398004498602339e+169
-1.616526814225250020e+170,1.735756853807924503e+170
-1.002294869175928000e+171,1.076587498671451073e+171
-6.212118812801074310e+171,6.674806545440643629e+171
-3.848740279011083749e+172,4.136756515932739326e+172
-2.383608616584992951e+173,2.562808232847380623e+173
-1.475677980570922993e+174,1.587120918622031016e+174
-9.132534249859238767e+174,9.825269903196635875e+174
-5.649848152906104842e+175,6.080261820224203214e+175
-3.494062148137472195e+176,3.761370172601397563e+176
-2.160107821778108468e+177,2.326047087188660047e+177
-1.334976747352478080e+178,1.437944502270017923e+178
-8.247605846091343002e+178,8.886268947631013563e+178
-5.093782792718593943e+179,5.489754722724170150e+179
-3.144949119407318393e+180,3.390353530304431527e+180
-1.941108453290398677e+181,2.093138358361092619e+181
-1.197708693946434160e+182,1.291855935267190236e+182
-7.387883295630553632e+182,7.970685550043522408e+182
-4.555734706306710567e+183,4.916373922086823407e+183
-2.808461704623623871e+184,3.031544333914095917e+184
-1.730821687952822464e+185,1.868765599130638145e+185
-1.066379798731971683e+186,1.151647806994845924e+186
-6.568243175769175259e+186,7.095132329317214516e+186
-4.044512698319608879e+187,4.369977959708554990e+187
-2.489801600767371260e+188,2.690777918977288691e+188
-1.532310198232171782e+189,1.656373275457872082e+189
-9.427876147801609835e+189,1.019347297316124222e+190
-5.799199497324522890e+190,6.271501779152196192e+190
-3.566243346173397815e+191,3.857519334023431534e+191
-2.192523969568550947e+192,2.372103306135130066e+192
-1.347627444251746851e+193,1.458309532579697605e+193
-8.281120457413323255e+193,8.963097634319273600e+193
-5.087491772062329196e+194,5.507575646346668098e+194
-3.124749971099239894e+195,3.383438972450340840e+195
-1.918780523424720580e+196,2.078037242086801078e+196
-1.177972947151551237e+197,1.275989048077439286e+197
-7.230141537328357126e+197,7.833227070461509368e+197
-4.436711613100825907e+198,4.807686194524479663e+198
-2.721948751146334118e+199,2.950085386878569085e+199
-1.669569205587448315e+200,1.809829061791611179e+200
-1.023849245173666097e+201,1.110059915714971854e+201
-6.277345789688897091e+201,6.807106437814821649e+201
-3.847918429013981730e+202,4.173373563173845322e+202
-2.358233038146731431e+203,2.558125770981025985e+203
-1.444973582182572406e+204,1.567717216842616496e+204
-8.852107177707238909e+204,9.605633908223194705e+204
-5.421858867866245889e+205,5.884343851873067924e+205
-3.320211424172598682e+206,3.604001658772224060e+206
-2.032827051138674310e+207,2.206927387015758516e+207
-1.244381188034888209e+208,1.351165045579275703e+208
-7.615981643952829313e+208,8.270794035822582026e+208
-4.660353896687716547e+209,5.061807059286426574e+209
-2.851238546917542639e+210,3.097309857052085155e+210
-1.744098180990431077e+211,1.894896516868869571e+211
-1.066674897968989450e+212,1.159068718088344116e+212
-6.522559115730092886e+212,7.088539549230285350e+212
-3.987767137577763683e+213,4.334402858534486188e+213
-2.437633274592393252e+214,2.649889225835458129e+214
-1.489823225821712937e+215,1.619769052148434138e+215
-9.103950001528519784e+215,9.899343255861775849e+215
-5.562303525370039073e+216,6.049069001015616526e+216
-3.397896356531920507e+217,3.695732289245863325e+217
-2.075377513366122653e+218,2.257580301727508133e+218
-1.267408211266869944e+219,1.378851691775001190e+219
-7.738721837524046085e+219,8.420239531097887370e+219
-4.724503028343179829e+220,5.141203029450757604e+220
-2.883885754522511935e+221,3.138624392768590501e+221
-1.760093876553306555e+222,1.915795140030213681e+222
-1.074064329311941224e+223,1.169216009497514266e+223
-6.553333100368956819e+223,7.134724758472142950e+223
-3.997905046173889976e+224,4.353086370074869454e+224
-2.438606733699139070e+225,2.655557606094148261e+225
-1.487273676558407847e+226,1.619769924130457688e+226
-9.069442617781469300e+226,9.878496755897189984e+226
-5.529828066262408806e+227,6.023779586387574916e+227
-3.371201518843738868e+228,3.672727474009282353e+228
-2.054946744936534724e+229,2.238981390481862646e+229
-1.252448584973068928e+230,1.364756367133057267e+230
-7.632440250506689853e+230,8.317701754854067366e+230
-4.650629846398460578e+231,5.068691058164360846e+231
-2.833385467280057708e+232,3.088397861261344896e+232
-1.726019654506799150e+233,1.881552235507602605e+233
-1.051314487097491156e+234,1.146160905798401665e+234
-6.402757279346044389e+234,6.981067328032857836e+234
-3.898966781217425566e+235,4.251533689024397821e+235
-2.374000237911670384e+236,2.588913942728370431e+236
-1.445311031955545044e+237,1.576298325300235038e+237
-8.798159151200164855e+237,9.596406423285786341e+237
-5.355164761136400107e+238,5.841560372405548090e+238
-3.259154657273022878e+239,3.555492068181269899e+239
-1.983301696565090972e+240,2.163823072456167918e+240
-1.206770936224265123e+241,1.316726391985167501e+241
-7.341988512387944787e+241,8.011644246637514156e+241
-4.466382418671992081e+242,4.874169737991500209e+242
-2.716764501996826683e+243,2.965057116086727381e+243
-1.652351718268328007e+244,1.803513665556354977e+244
-1.004865496059817340e+245,1.096882983552377615e+245
-6.110388462276540189e+245,6.670465918882573572e+245
-3.715229639545812303e+246,4.056089801308891904e+246
-2.258702111974633656e+247,2.466124401643970316e+247
-1.373058993890867907e+248,1.499266798099389071e+248
-8.345970862558690827e+248,9.113808118848558023e+248
-5.072504430807124916e+249,5.539599087126034525e+249
-3.082665337685641551e+250,3.366780179671534652e+250
-1.873221607323181613e+251,2.046018845317451654e+251
-1.138180731665602526e+252,1.243264118638200402e+252
-6.915013612081361366e+252,7.553992117984326568e+252
-4.200829272032788830e+253,4.589331828135762666e+253
-2.551747167933800603e+254,2.787934972552749472e+254
-1.549891507370241167e+255,1.693466076704680023e+255
-9.412964615303973453e+255,1.028564363982069032e+256
-5.716279310381409941e+256,6.246661590358969787e+256
-3.471065069230291868e+257,3.793380732253829756e+257
-2.107534889553798015e+258,2.303388791264763205e+258
-1.279528295360110830e+259,1.398526915598531237e+259
-7.767629686355795697e+259,8.490584188496736208e+259
-4.715101183913842863e+260,5.154278403266554635e+260
-2.861921974344341164e+261,3.128686998347369595e+261
-1.736957559760851333e+262,1.898981301563181442e+262
-1.054109294672116350e+263,1.152508037187798626e+263
-6.396574507320964495e+263,6.994107635877095352e+263
-3.881280491672820992e+264,4.244104819962329898e+264
-2.354879553704348903e+265,2.575168749910587238e+265
-1.428659795971293614e+266,1.562397170561899359e+266
-8.666739634268933576e+266,9.478589248426847150e+266
-5.257143358954446002e+267,5.749933467701181936e+267
-3.188683188940274300e+268,3.487780401648609398e+268
-1.933929947756675874e+269,2.115451052607910875e+269
-1.172838592816969945e+270,1.282994209027108136e+270
-7.112204320249365120e+270,7.780627181735436376e+270
-4.312598102639459384e+271,4.718164018551867111e+271
-2.614826346222000532e+272,2.860884335926635829e+272
-1.585317046881424647e+273,1.734589517618378774e+273
-9.610790862325657190e+273,1.051629106803758488e+274
-5.826022352157680577e+274,6.375265082386859329e+274
-3.531469725946748187e+275,3.864594826931261980e+275
